time,open,close,high,low,volume
1617632640000,2090.0,2090.0,2091.9,2088.3420292,1.9737640799999963
1617632700000,2090.4,2090.8,2091.9,2088.6,1.7928273900000036
1617632760000,2090.8,2090.9,2092.34645719,2088.8,2.0197345599999963
1617632820000,2090.80979237,2091.3,2092.35421934,2089.1,1.7929751300000039
1617632880000,2091.1,2091.4,2092.9,2089.6,2.0335148699999963
1617632940000,2091.4,2091.8,2093.2,2089.74724588,1.7996690800000037
1617633000000,2091.8,2092.1,2093.4,2089.9,2.0465827999999964
1617633060000,2091.9,2092.34645719,2093.7,2090.3,1.8038358900000038
1617633120000,2092.4,2092.7,2094.8,2091.1,2.053308029999996
1617633180000,2092.9,2093.0,2095.0,2091.4,1.8082596300000038
1617633240000,2093.2,2093.4,2095.2,2091.6,2.077652369999996
1617633300000,2093.9,2093.9,2095.2,2091.8,1.864311030000004
1617633360000,2094.1,2094.6,2095.3,2091.8,2.081094969999996
1617633420000,2094.2,2094.9,2095.4,2091.9,1.868905030000004
1617633480000,2094.8,2095.0507296,2096.0,2092.4,2.102433379999996
1617633540000,2094.9,2095.1,2096.3,2092.6,1.879200740000004
1617633600000,2095.0,2095.1,2096.3,2092.6,2.113048599999996
1617633660000,2095.0,2095.1,2096.4,2093.1,1.8801381500000045
1617633720000,2095.1,2095.2,2096.4,2093.18674914,2.1148289099999955
1617633780000,2095.2,2095.3,2096.4,2093.9,1.8852710900000043
1617633840000,2095.2,2095.4,2096.6,2093.9,2.132070719999996
1617633900000,2095.3,2095.43164349,2096.6220394,2094.0,1.893636780000004
1617633960000,2095.4,2095.6,2096.7,2094.0,2.1482938199999957
1617634020000,2095.9,2096.0,2096.9,2094.1,1.9167746000000045
1617634080000,2096.1,2096.1,2096.9,2094.2,2.1577936099999953
1617634140000,2096.1,2096.1,2096.9,2094.4,1.9511597800000047
1617634200000,2096.130116,2096.1,2096.9,2094.9,2.207046519999995
1617634260000,2096.2,2096.130116,2097.1,2095.0,1.9685584800000049
1617634320000,2096.3,2096.2,2097.32360586,2095.0,2.218002459999995
1617634380000,2096.4,2096.3,2097.32554505,2095.0,1.9953573600000052
1617634440000,2096.4,2096.3,2097.67653784,2095.0,2.238307179999995
1617634500000,2096.4,2096.3348795,2097.8,2095.1,2.011692820000005
1617634560000,2096.6,2096.4,2097.8,2095.1,2.2561175799999953
1617634620000,2096.6,2096.6,2097.9,2095.1,2.0684712000000047
1617634680000,2096.61316683,2096.6,2097.9,2095.2,2.2649777499999955
1617634740000,2096.6220394,2096.6,2098.0,2095.3,2.0687780300000043
1617634800000,2096.7,2096.68220074,2098.0,2095.3,2.281222159999996
1617634860000,2096.9,2096.7,2098.1,2095.3,2.082394180000004
1617634920000,2096.9,2096.8,2098.1,2095.6,2.3011417699999956
1617634980000,2097.1,2096.8944931,2098.2,2095.6,2.0927526800000047
1617635040000,2097.3,2096.9,2098.2567616,2095.9,2.3227029499999956
1617635100000,2097.32554505,2096.9,2098.3,2096.1,2.106132140000004
1617635160000,2097.4,2097.2,2098.3,2096.1,2.352572859999996
1617635220000,2097.4,2097.3,2098.4,2096.1,2.108600390000004
1617635280000,2097.5,2097.3,2098.4,2096.1,2.376310359999996
1617635340000,2097.5,2097.3,2098.7,2096.1,2.159769640000004
1617635400000,2097.6,2097.3,2098.7,2096.1,2.390230359999996
1617635460000,2097.7,2097.3,2098.9,2096.130116,2.212196740000004
1617635520000,2097.8,2097.6,2098.9,2096.130116,2.4163037299999957
1617635580000,2097.854803,2097.67653784,2098.96198406,2096.3,2.246999030000005
1617635640000,2097.9,2097.854803,2099.0,2096.4,2.4274360299999946
1617635700000,2097.9,2097.9,2099.0,2096.4,2.258721410000005
1617635760000,2098.0,2097.9,2099.0,2096.6,2.447078589999995
1617635820000,2098.0,2098.0,2099.0,2096.6,2.3087314100000054
1617635880000,2098.0,2098.1,2099.034852,2096.6,2.580518189999994
1617635940000,2098.1,2098.1,2099.09415675,2096.68220074,2.411494630000006
1617636000000,2098.1,2098.127122,2099.16876985,2096.68748191,2.588505369999994
1617636060000,2098.127122,2098.2,2099.2,2096.7,2.504572810000006
1617636120000,2098.2,2098.2,2099.4,2096.7,2.5954271899999934
1617636180000,2098.2567616,2098.26729951,2099.4,2096.8,2.508327830000007
1617636240000,2098.3,2098.3,2099.4,2096.8,2.611672169999993
1617636300000,2098.4,2098.4,2099.4,2096.9,2.5276278300000072
1617636360000,2098.4,2098.5,2099.4,2097.0,2.6414876099999933
1617636420000,2098.4,2098.6159231,2099.4,2097.1,2.7635672400000066
1617636480000,2098.62485689,2098.7,2099.4,2097.2,2.679869839999993
1617636540000,2098.6608006,2098.7,2099.4,2097.2,2.7743878100000074
1617636600000,2098.7,2098.8,2099.4,2097.2,2.680062509999993
1617636660000,2098.8,2098.9,2099.4,2097.3,2.819937490000007
1617636720000,2098.9,2098.9,2099.4,2097.3,2.7300625099999927
1617636780000,2098.9,2099.0,2099.5,2097.3,2.829937490000008
1617636840000,2099.0,2099.0,2099.67331635,2097.3,2.7942284299999915
1617636900000,2099.0,2099.0,2099.7,2097.3,2.8687015700000087
1617636960000,2099.0542639,2099.0,2099.8,2097.4,2.8312984299999915
1617637020000,2099.09415675,2099.034852,2099.9,2097.6,2.928916710000008
1617637080000,2099.2,2099.09733392,2099.9,2097.6,2.8710832899999916
1617637140000,2099.2,2099.1,2099.9,2097.6,2.928916710000008
1617637200000,2099.2,2099.16876985,2099.95134513,2097.6,2.8916692599999916
1617637260000,2099.22536995,2099.2,2100.1,2097.7,2.963858740000009
1617637320000,2099.3,2099.3,2100.1,2097.9,2.8917657099999907
1617637380000,2099.34638372,2099.3,2100.3,2098.0,3.0551036300000094
1617637440000,2099.4,2099.3,2100.3850098,2098.1,2.907318789999991
1617637500000,2099.4,2099.4,2100.4,2098.1,3.069830820000009
1617637560000,2099.4,2099.4,2100.4,2098.1,2.9300691799999914
1617637620000,2099.4,2099.4,2100.4,2098.116189,3.0760979500000083
1617637680000,2099.4,2099.4,2100.4,2098.127122,2.9346020499999916
1617637740000,2099.4,2099.4,2100.5,2098.3,3.0806758500000084
1617637800000,2099.5,2099.4,2100.6,2098.3,3.0122594399999914
1617637860000,2099.67331635,2099.4,2100.8,2098.4,3.1082718400000084
1617637920000,2099.7,2099.6,2100.8,2098.6,3.014779109999991
1617637980000,2099.7,2099.7,2100.80002965,2098.6159231,3.133565430000009
1617638040000,2099.8,2099.7,2100.9,2098.7,3.0375565499999917
1617638100000,2099.9,2099.8,2100.9,2098.7,3.140995150000008
1617638160000,2099.9,2099.9,2100.9,2098.8,3.065834849999992
1617638220000,2099.9,2099.9,2100.9,2098.8447072,3.1537833400000084
1617638280000,2099.9,2100.0,2100.9,2098.9,3.170304679999991
1617638340000,2099.9,2100.0,2100.9,2098.9,3.165995340000009
1617638400000,2099.95134513,2100.1,2100.9,2098.9,3.173904659999991
1617638460000,2100.1,2100.1,2101.0,2098.9,3.191335340000009
1617638520000,2100.1,2100.2,2101.0,2099.0,3.182125169999991
1617638580000,2100.2,2100.3,2101.1,2099.1,3.265341000000009
1617638640000,2100.2735656,2100.3,2101.1,2099.1,3.183804769999991
1617638700000,2100.4,2100.3850098,2101.3,2099.1,3.2727328800000084
1617638760000,2100.4,2100.4,2101.3,2099.2,3.1986221199999916
1617638820000,2100.4,2100.4,2101.34903604,2099.22536995,3.286926880000008
1617638880000,2100.5,2100.4,2101.4,2099.3,3.2052798399999913
1617638940000,2100.6,2100.4,2101.4,2099.38914906,3.300720160000009
1617639000000,2100.6,2100.4,2101.4,2099.4,3.2128341999999908
1617639060000,2100.6,2100.668766,2101.4,2099.4,3.3040442500000093
1617639120000,2100.61395512,2100.7,2101.4,2099.6,3.2526677499999908
1617639180000,2100.668766,2100.7,2101.4837242,2099.6,3.3578581000000094
1617639240000,2100.7,2100.8,2101.5,2099.6,3.25744831999999
1617639300000,2100.80002965,2100.8,2101.59688543,2099.7,3.3964073100000096
1617639360000,2100.9,2100.9,2101.6,2099.9,3.3206924699999902
1617639420000,2100.9,2100.9,2101.7,2099.9,3.45797819000001
1617639480000,2100.9,2101.0,2101.70339507,2099.9,3.3738452899999896
1617639540000,2101.0,2101.1,2101.8,2099.9,3.47637713000001
1617639600000,2101.0,2101.1,2101.8,2099.9,3.3846175899999897
1617639660000,2101.1,2101.1,2101.9,2100.0,3.4804130800000106
1617639720000,2101.1,2101.1,2101.9,2100.0,3.4038805799999894
1617639780000,2101.1,2101.1,2101.9,2100.0,3.5711121000000103
1617639840000,2101.1,2101.2,2101.9,2100.1,3.4211517099999895
1617639900000,2101.1490787,2101.2,2102.0,2100.1,3.6883748200000106
1617639960000,2101.2,2101.2,2102.0,2100.1,3.4298251799999893
1617640020000,2101.2,2101.2,2102.1,2100.1,3.7679260100000107
1617640080000,2101.2,2101.2,2102.1,2100.1,3.475225029999989
1617640140000,2101.3,2101.3,2102.1,2100.1,3.844475860000011
1617640200000,2101.4,2101.3,2102.2,2100.1,3.5085721499999893
1617640260000,2101.4,2101.3,2102.3,2100.2,3.9463580100000106
1617640320000,2101.4,2101.4,2102.3,2100.2,3.5168509499999896
1617640380000,2101.4,2101.4,2102.3,2100.2735656,3.96256460000001
1617640440000,2101.4,2101.4,2102.4,2100.3,3.5874353999999906
1617640500000,2101.4,2101.4,2102.4,2100.4,3.9937961800000092
1617640560000,2101.4,2101.5,2102.4,2100.4,3.6093179199999907
1617640620000,2101.4,2101.57576181,2102.4,2100.5,4.03492625000001
1617640680000,2101.4,2101.6,2102.4,2100.6,3.79818259999999
1617640740000,2101.5,2101.6,2102.4,2100.61395512,4.18038471000001
1617640800000,2101.59688543,2101.6,2102.5,2100.7,3.8388069699999905
1617640860000,2101.6,2101.6653014,2102.5,2100.7,4.22658829000001
1617640920000,2101.6,2101.7,2102.5178262,2100.9,3.84673470999999
1617640980000,2101.6,2101.7,2102.57107599,2100.9,4.2483538700000105
1617641040000,2101.7,2101.8,2102.6449176,2101.0,3.8839407099999894
1617641100000,2101.7,2101.8,2102.7,2101.0,4.27031850000001
1617641160000,2101.9,2101.8,2102.8,2101.0,3.93420361999999
1617641220000,2101.9,2101.9,2102.9,2101.0045813,4.28554476000001
1617641280000,2101.9,2101.9,2102.9,2101.1,4.00845523999999
1617641340000,2101.9,2101.9,2102.9,2101.1,4.306800050000009
1617641400000,2101.9,2101.97514767,2102.9,2101.1,4.048146619999991
1617641460000,2101.9,2102.0,2102.9,2101.1,4.30960112000001
1617641520000,2102.0,2102.1,2102.9987868,2101.1,4.05145326999999
1617641580000,2102.0,2102.1,2103.1,2101.1,4.365257730000011
1617641640000,2102.07912951,2102.1,2103.1,2101.1,4.179382659999988
1617641700000,2102.1,2102.1,2103.1,2101.1181876,4.366661340000012
1617641760000,2102.1,2102.1,2103.2,2101.1490787,4.234487459999987
1617641820000,2102.1,2102.1,2103.2,2101.2,4.405399440000013
1617641880000,2102.1,2102.1,2103.2,2101.2,4.297744479999987
1617641940000,2102.2,2102.1,2103.20484734,2101.2,4.468705820000014
1617642000000,2102.2,2102.147508,2103.3,2101.2,4.3834739799999864
1617642060000,2102.2,2102.16629114,2103.3,2101.3,4.473308120000014
1617642120000,2102.2,2102.2,2103.3,2101.3,4.385603159999985
1617642180000,2102.2,2102.2,2103.3,2101.3828605,4.520239740000014
1617642240000,2102.3,2102.28158824,2103.3,2101.4,4.406115129999987
1617642300000,2102.3,2102.3,2103.3,2101.4,4.542055470000013
1617642360000,2102.3,2102.3,2103.3,2101.4,4.513289419999988
1617642420000,2102.4,2102.3,2103.4,2101.5,4.554559660000012
1617642480000,2102.4,2102.3,2103.4,2101.6,4.5318345599999885
1617642540000,2102.4,2102.4,2103.46545565,2101.6,4.597860440000011
1617642600000,2102.48501904,2102.4,2103.5,2101.7,4.568786769999989
1617642660000,2102.5,2102.4,2103.53624608,2101.7,4.661562700000011
1617642720000,2102.5,2102.5,2103.6,2101.8,4.59206039999999
1617642780000,2102.635794,2102.6,2103.6,2101.89390632,4.727814270000011
1617642840000,2102.6449176,2102.7,2103.62847944,2101.9,4.605559989999988
1617642900000,2102.7,2102.8,2103.7,2101.9,4.7348619600000115
1617642960000,2102.8,2102.9,2103.7,2101.9,4.614593689999988
1617643020000,2102.8,2102.9,2103.7,2101.9,4.771936310000011
1617643080000,2102.9,2102.9,2103.8,2102.0,4.691021149999989
1617643140000,2102.9,2102.9987868,2103.8,2102.0,4.79154469000001
1617643200000,2102.98012282,2103.0,2103.80172999,2102.0,4.72299920999999
1617643260000,2103.0,2103.0,2103.9,2102.0,4.809655280000011
1617643320000,2103.04123201,2103.03800381,2103.9,2102.1,4.7570801599999895
1617643380000,2103.1,2103.1,2103.9,2102.1,4.876482990000011
1617643440000,2103.1,2103.1,2103.9,2102.1,4.7613875599999895
1617643500000,2103.1,2103.1,2104.0,2102.1,4.942574680000011
1617643560000,2103.1,2103.2,2104.0,2102.1,4.808757989999989
1617643620000,2103.2,2103.2,2104.1,2102.1,4.992060400000011
1617643680000,2103.2,2103.2,2104.1,2102.1,4.82003959999999
1617643740000,2103.2,2103.2,2104.1,2102.16629114,5.0233100900000105
1617643800000,2103.2,2103.3,2104.1,2102.2,4.829720909999989
1617643860000,2103.2,2103.3,2104.18155298,2102.2,5.0239336700000115
1617643920000,2103.2087076,2103.3,2104.2,2102.2,4.8643663299999895
1617643980000,2103.3,2103.3,2104.3,2102.2,5.062379360000011
1617644040000,2103.3,2103.3,2104.4,2102.26567706,4.880222859999988
1617644100000,2103.3,2103.4,2104.4,2102.3,5.069703570000011
1617644160000,2103.3,2103.4810734,2104.5,2102.3,4.886419769999988
1617644220000,2103.4,2103.5,2104.56789662,2102.3,5.107880230000013
1617644280000,2103.4,2103.5,2104.6,2102.3,4.899014629999987
1617644340000,2103.6,2103.5141634,2104.7,2102.3,5.120784120000013
1617644400000,2103.6,2103.55930015,2104.7,2102.5,4.900215879999988
1617644460000,2103.6,2103.62847944,2104.8,2102.5,5.149784120000013
1617644520000,2103.6,2103.7,2104.8,2102.6,4.950215879999987
1617644580000,2103.8,2103.7,2104.8,2102.635794,5.152144940000013
1617644640000,2103.8,2103.7,2104.86057725,2102.6387146,4.960611849999988
1617644700000,2103.8,2103.8,2104.89019345,2102.7,5.2018727100000115
1617644760000,2103.8,2103.80172999,2104.9,2102.7,5.013675449999989
1617644820000,2103.88707054,2103.9,2104.9,2102.8,5.23811455000001
1617644880000,2103.9,2103.9,2104.9,2102.80181356,5.027704309999989
1617644940000,2103.9,2103.9,2104.933691,2102.9,5.3222956900000105
1617645000000,2104.0,2103.9,2104.99088666,2102.9,5.027704309999989
1617645060000,2104.1,2104.0,2104.99088666,2103.0,5.37741965000001
1617645120000,2104.1,2104.0,2105.0,2103.0,5.03976697999999
1617645180000,2104.2,2104.0,2105.0,2103.0,5.3806261100000095
1617645240000,2104.21895507,2104.1,2105.1,2103.1,5.08326794999999
1617645300000,2104.3,2104.1,2105.12410881,2103.1,5.41574151000001
1617645360000,2104.3,2104.2,2105.2,2103.1,5.205308239999989
1617645420000,2104.5,2104.3,2105.3,2103.1,5.51354152000001
1617645480000,2104.56789662,2104.4,2105.3,2103.2,5.26690824999999
1617645540000,2104.6,2104.5,2105.4,2103.2,5.52489175000001
1617645600000,2104.66016212,2104.6,2105.5,2103.3,5.3660628999999895
1617645660000,2104.8,2104.6,2105.6,2103.3,5.655604330000011
1617645720000,2104.8,2104.6,2105.6,2103.3,5.387592979999989
1617645780000,2104.8,2104.8,2105.69501157,2103.4,5.66278602000001
1617645840000,2104.8,2104.8,2105.8,2103.4,5.438563349999989
1617645900000,2104.8,2104.9,2105.8,2103.4,5.673967750000011
1617645960000,2104.86057725,2104.9,2105.9,2103.48494834,5.440189779999989
1617646020000,2104.89019345,2104.99088666,2105.9,2103.5,5.750056840000011
1617646080000,2104.9,2105.0,2105.9,2103.5,5.473103159999989
1617646140000,2105.0,2105.0,2105.9,2103.6,5.76968304000001
1617646200000,2105.0,2105.0,2105.95842711,2103.8,5.475650439999989
1617646260000,2105.0,2105.0,2106.2,2103.8,5.78867726000001
1617646320000,2105.0,2105.1,2106.4,2103.8,5.491255579999991
1617646380000,2105.1,2105.1,2106.4,2103.8,5.830010760000008
1617646440000,2105.1,2105.1,2106.43565414,2103.8,5.536228179999992
1617646500000,2105.1,2105.1,2106.5,2103.9,5.837471820000007
1617646560000,2105.2,2105.1,2106.52944589,2104.1,5.573400479999992
1617646620000,2105.2,2105.1,2106.6,2104.1,5.848090490000009
1617646680000,2105.3,2105.3,2106.6,2104.1,5.5927865399999925
1617646740000,2105.3,2105.4,2106.6,2104.1,6.051233830000007
1617646800000,2105.3,2105.5034268,2106.6,2104.1,5.594142899999993
1617646860000,2105.48259329,2105.6,2106.6,2104.4,6.067617100000008
1617646920000,2105.5,2105.63625801,2106.66442146,2104.4,5.617078899999993
1617646980000,2105.59883115,2105.7,2106.6867498,2104.5,6.095353660000007
1617647040000,2105.6,2105.7,2106.7,2104.5,5.648274059999992
1617647100000,2105.69501157,2105.7507884,2106.7163904,2104.6,6.108829600000008
1617647160000,2105.7,2105.8,2106.8,2104.6,5.805542399999992
1617647220000,2105.7,2105.8,2106.9,2104.63599724,6.1155626000000085
1617647280000,2105.8,2105.8,2106.9,2104.66016212,5.821624129999992
1617647340000,2105.8,2105.8,2106.9,2104.8,6.122357220000008
1617647400000,2105.8,2105.9,2106.9,2104.8,5.835117969999993
1617647460000,2105.8,2106.1,2107.0,2104.8079483,6.156935810000008
1617647520000,2105.9,2106.1,2107.02625461,2104.9,5.993064189999992
1617647580000,2105.9,2106.1895664,2107.09723,2105.0,6.3572601000000075
1617647640000,2105.95842711,2106.2,2107.1,2105.1,6.076032169999993
1617647700000,2106.0,2106.2,2107.14437471,2105.1,6.4559668300000075
1617647760000,2106.0,2106.2,2107.4,2105.1,6.103933169999993
1617647820000,2106.1,2106.3,2107.4,2105.1,6.617919430000007
1617647880000,2106.1,2106.3,2107.45812208,2105.1,6.1731010299999935
1617647940000,2106.1,2106.4,2107.5,2105.1,6.642136160000006
1617648000000,2106.2,2106.4,2107.6,2105.1,6.188407819999994
1617648060000,2106.2,2106.5,2107.7,2105.1,6.662059710000006
1617648120000,2106.2,2106.5,2107.7,2105.1,6.3138293599999935
1617648180000,2106.4,2106.6,2107.7,2105.2,6.741823120000006
1617648240000,2106.5,2106.6,2107.73615086,2105.3,6.379176879999995
1617648300000,2106.6,2106.6,2107.8,2105.3,6.746866660000005
1617648360000,2106.6,2106.7,2107.8,2105.4,6.3827580199999945
1617648420000,2106.65350166,2106.8,2107.8,2105.4,6.748002740000007
1617648480000,2106.6867498,2106.8,2107.84285055,2105.4,6.470746229999993
1617648540000,2106.7,2106.8,2107.88107279,2105.4213295,6.756454300000008
1617648600000,2106.7,2106.89052574,2107.9,2105.59883115,6.481370189999992
1617648660000,2106.8,2106.9,2107.9,2105.6,6.761346670000008
1617648720000,2106.8,2106.9,2107.9,2105.6,6.551133189999992
1617648780000,2106.8,2106.9,2107.9,2105.7,6.7945556500000075
1617648840000,2106.8,2107.02625461,2107.9,2105.7,6.551583459999992
1617648900000,2106.8,2107.07968,2107.9,2105.7,6.897627840000008
1617648960000,2106.9,2107.1,2108.0,2105.8,6.554933079999992
1617649020000,2107.02625461,2107.1,2108.0,2105.8,6.937100840000007
1617649080000,2107.02625461,2107.14437471,2108.0,2105.8,6.714006159999992
1617649140000,2107.09076696,2107.3,2108.04422284,2105.8,6.945809700000008
1617649200000,2107.1,2107.3,2108.04422284,2105.8,6.750855049999992
1617649260000,2107.1,2107.3,2108.0480103,2105.8,7.031744950000008
1617649320000,2107.14437471,2107.4,2108.1,2105.9,6.764655049999992
1617649380000,2107.2,2107.4,2108.2,2105.9,7.042636220000008
1617649440000,2107.2,2107.4,2108.2,2106.0,6.812518409999991
1617649500000,2107.28354201,2107.6,2108.2,2106.0,7.052201430000008
1617649560000,2107.2900224,2107.6,2108.3,2106.1,6.820045579999991
1617649620000,2107.4,2107.6,2108.3,2106.1,7.131434840000009
1617649680000,2107.4,2107.6,2108.3,2106.1,6.903565159999991
1617649740000,2107.4,2107.7,2108.4,2106.1,7.171848910000009
1617649800000,2107.4,2107.7,2108.4,2106.1895664,6.90457553999999
1617649860000,2107.45812208,2107.7,2108.4,2106.2,7.19166010000001
1617649920000,2107.5,2107.7,2108.4,2106.2,6.916598649999989
1617649980000,2107.6,2107.72529271,2108.5,2106.2,7.22300135000001
1617650040000,2107.6,2107.73615086,2108.55222226,2106.2,6.92667877999999
1617650100000,2107.7,2107.8,2108.56181585,2106.4,7.23020956000001
1617650160000,2107.7,2107.88107279,2108.6,2106.4,7.00243436999999
1617650220000,2107.7,2107.9,2108.7,2106.4,7.2402277500000105
1617650280000,2107.8,2107.9,2108.7,2106.5,7.05269318999999
1617650340000,2107.8,2107.9,2108.7,2106.6,7.242824480000009
1617650400000,2107.9,2107.9,2108.722176,2106.6,7.122159519999992
1617650460000,2107.9,2107.943158,2108.8,2106.6,7.284758540000008
1617650520000,2107.9,2108.0,2108.8,2106.8,7.132447889999992
1617650580000,2108.0,2108.0,2108.8,2106.8,7.3014393900000085
1617650640000,2108.0,2108.0,2108.9,2106.8,7.134260609999992
1617650700000,2108.0,2108.0,2108.9,2106.9,7.3186393900000075
1617650760000,2108.0,2108.0,2108.9,2106.9,7.151380409999992
1617650820000,2108.0480103,2108.0,2108.9,2107.0,7.339641230000008
1617650880000,2108.1,2108.1,2109.0,2107.0,7.152004459999993
1617650940000,2108.1,2108.1,2109.1,2107.0,7.3971955400000065
1617651000000,2108.1473679,2108.1,2109.4,2107.0,7.204145789999994
1617651060000,2108.2,2108.1,2109.4,2107.02625461,7.405994740000007
1617651120000,2108.2,2108.2,2109.5,2107.1,7.228357629999993
1617651180000,2108.2,2108.3,2109.5,2107.1,7.470018130000006
1617651240000,2108.3,2108.3,2109.6,2107.1,7.263981869999994
1617651300000,2108.3,2108.3,2109.6,2107.15263973,7.486018130000006
1617651360000,2108.3,2108.4,2109.6,2107.2,7.338919359999994
1617651420000,2108.4,2108.4,2109.7,2107.2,7.511487640000007
1617651480000,2108.4,2108.4,2109.8,2107.3,7.424471859999994
1617651540000,2108.4,2108.4,2109.85191248,2107.4,7.5384548200000046
1617651600000,2108.4,2108.5,2109.88959127,2107.4,7.454312839999996
1617651660000,2108.5,2108.5,2109.9,2107.5,7.545687160000004
1617651720000,2108.5,2108.55222226,2109.9,2107.5,7.477339339999996
1617651780000,2108.5273207,2108.6,2109.9,2107.6,7.570040920000005
1617651840000,2108.6,2108.6,2109.9,2107.6,7.494702109999996
1617651900000,2108.6,2108.6,2109.9,2107.6,7.604103890000004
1617651960000,2108.6,2108.7,2109.9,2107.7,7.527087559999996
1617652020000,2108.8,2108.7,2110.0,2107.7,7.624753480000003
1617652080000,2108.8,2108.7,2110.0,2107.7,7.530746519999997
1617652140000,2108.8,2108.7,2110.0,2107.7,7.665106000000004
1617652200000,2108.8,2108.7,2110.188043,2107.8,7.534677699999995
1617652260000,2108.8,2108.722176,2110.2,2107.8,7.684117790000005
1617652320000,2108.8,2108.8,2110.2,2107.8,7.569899099999996
1617652380000,2109.0,2108.9,2110.29901242,2107.9,7.703013560000003
1617652440000,2109.2,2108.9,2110.3,2107.9,7.575606439999997
1617652500000,2109.2,2109.0,2110.3,2107.9,7.708181910000003
1617652560000,2109.35517656,2109.0,2110.3439987,2107.9,7.591574289999996
1617652620000,2109.4,2109.0,2110.39133429,2107.9,7.712256270000004
1617652680000,2109.4,2109.1,2110.4,2107.9,7.604122389999996
1617652740000,2109.4,2109.2,2110.4,2107.9,7.7487124900000035
1617652800000,2109.4,2109.3,2110.4,2108.0,7.641365819999996
1617652860000,2109.4,2109.4,2110.4,2108.0,7.752976570000004
1617652920000,2109.5,2109.4,2110.5,2108.0,7.645969409999997
1617652980000,2109.5,2109.4,2110.5,2108.1,7.769790900000003
1617653040000,2109.6,2109.5,2110.6,2108.1,7.651389099999997
1617653100000,2109.6,2109.5,2110.6,2108.1,7.818451900000002
1617653160000,2109.6,2109.5,2110.6,2108.2,7.691199329999997
1617653220000,2109.6,2109.6,2110.6,2108.2,7.826915470000002
1617653280000,2109.7,2109.6,2110.6,2108.3,7.708139529999998
1617653340000,2109.70962589,2109.6,2110.66803575,2108.3,7.838760840000002
1617653400000,2109.8,2109.6,2110.7,2108.3,7.737989849999997
1617653460000,2109.8,2109.620919,2110.77875691,2108.3,7.839568820000003
1617653520000,2109.8,2109.66525907,2110.8,2108.3,7.780979989999998
1617653580000,2109.85191248,2109.8,2110.8,2108.3,7.862031650000003
1617653640000,2109.85916632,2109.8,2110.9,2108.3323315,7.791538549999998
1617653700000,2109.88959127,2109.8,2110.9,2108.4,7.886243400000002
1617653760000,2109.9,2109.9,2110.9,2108.4,7.823643369999998
1617653820000,2109.9,2109.9,2111.0,2108.4,7.895111740000002
1617653880000,2109.9,2109.9,2111.1,2108.40705902,7.904433459999999
1617653940000,2109.9,2109.9,2111.3,2108.5,7.89819154
1617654000000,2109.9,2109.9806631,2111.3,2108.6,7.90719716
1617654060000,2109.9,2110.06305346,2111.3,2108.6,7.899168179999999
1617654120000,2110.0,2110.1,2111.3,2108.6,7.976533300000001
1617654180000,2110.0,2110.1,2111.3,2108.6,7.92962802
1617654240000,2110.1,2110.1,2111.4,2108.61978188,8.03619951
1617654300000,2110.11470773,2110.1465664,2111.4,2108.7,7.95492194
1617654360000,2110.188043,2110.2,2111.4,2108.7,8.04651606
1617654420000,2110.3,2110.2,2111.5,2108.7,7.967127939999999
1617654480000,2110.3,2110.212008,2111.5,2108.8,8.082872060000001
1617654540000,2110.3,2110.3,2111.59678673,2108.8,7.9855027299999986
1617654600000,2110.39133429,2110.4,2111.6,2109.0,8.14760319
1617654660000,2110.4,2110.4,2111.7,2109.0,7.9931322399999996
1617654720000,2110.4,2110.4,2111.7,2109.0,8.16411091
1617654780000,2110.5,2110.4,2111.71752,2109.1,7.994722489999999
1617654840000,2110.5,2110.4,2111.8,2109.1,8.22315182
1617654900000,2110.6,2110.4,2111.8,2109.2,7.997790010000001
1617654960000,2110.6,2110.4,2111.8,2109.2,8.22317011
1617655020000,2110.6,2110.4966172,2111.8,2109.2,8.14089351
1617655080000,2110.6,2110.5,2111.88263718,2109.3,8.27517849
1617655140000,2110.6,2110.5,2111.9,2109.3,8.148001169999999
1617655200000,2110.66803575,2110.6,2111.9,2109.4,8.28453823
1617655260000,2110.7,2110.7,2111.9,2109.4,8.15960657
1617655320000,2110.7,2110.8,2111.9,2109.4,8.29029343
1617655380000,2110.77875691,2110.8,2111.9,2109.4,8.168572030000002
1617655440000,2110.8,2110.8,2111.9,2109.5,8.370927969999999
1617655500000,2110.8,2110.8996552,2112.0,2109.6,8.208207210000003
1617655560000,2110.88323574,2110.9,2112.1,2109.6,8.412653469999997
1617655620000,2110.9,2110.9,2112.1,2109.6,8.225239000000004
1617655680000,2110.9,2110.9,2112.1,2109.6,8.425461179999997
1617655740000,2110.9,2110.9,2112.1,2109.6,8.225418620000001
1617655800000,2111.0,2111.0,2112.1,2109.66525907,8.54018788
1617655860000,2111.0,2111.0,2112.154707,2109.8,8.250760650000002
1617655920000,2111.18980334,2111.1,2112.18668415,2109.8,8.541758959999997
1617655980000,2111.2,2111.1,2112.2,2109.8,8.28830257
1617656040000,2111.2,2111.1,2112.2,2109.85916632,8.583997429999998
1617656100000,2111.2,2111.1,2112.3,2109.9,8.289571420000003
1617656160000,2111.2,2111.1,2112.4,2109.9,8.585760489999997
1617656220000,2111.3,2111.2,2112.4,2109.9,8.289765550000004
1617656280000,2111.3,2111.2,2112.4,2110.0,8.602605899999995
1617656340000,2111.3,2111.2,2112.4,2110.0,8.315902730000007
1617656400000,2111.3,2111.3,2112.6,2110.0,8.603097269999994
